"x","y","year","env1","env2"
77,48,0,-6.8,0.496
77,49,0,-6.8,0.501
77,50,0,-6.7,0.503
77,51,0,-6.7,0.508
77,52,0,-6.6,0.51
77,53,0,-6.3,0.508
77,54,0,-6.4,0.515
77,55,0,-6.4,0.519
77,56,0,-6.4,0.527
77,57,0,-6.4,0.53
77,58,0,-6.2,0.53
77,59,0,-6.1,0.533
77,60,0,-6.4,0.548
77,61,0,-6.4,0.555
77,62,0,-6.5,0.562
77,63,0,-6.4,0.567
77,64,0,-6.4,0.573
77,65,0,-6.3,0.576
77,66,0,-6.2,0.578
77,67,0,-6.2,0.583
77,68,0,-6.2,0.588
77,69,0,-6,0.588
77,70,0,-5.8,0.589
77,71,0,-5.7,0.592
77,72,0,-5.6,0.595
77,73,0,-5.6,0.599
77,74,0,-5.6,0.606
77,75,0,-5.8,0.619
77,76,0,-5.8,0.626
77,77,0,-5.6,0.624
77,78,0,-5.5,0.629
77,79,0,-5.4,0.631
77,80,0,-5.3,0.636
77,81,0,-5.3,0.641
77,82,0,-5.3,0.647
77,83,0,-5.2,0.65
77,84,0,-5.1,0.654
77,85,0,-5.1,0.66
77,86,0,-5.2,0.671
77,87,0,-5.3,0.68
77,88,0,-5.2,0.684
77,89,0,-5.1,0.687
77,90,0,-5,0.689
77,91,0,-4.9,0.693
77,92,0,-4.9,0.697
77,93,0,-4.8,0.701
77,94,0,-4.7,0.705
77,95,0,-4.7,0.709
77,96,0,-4.7,0.717
77,97,0,-4.7,0.723
77,98,0,-4.6,0.727
77,99,0,-4.5,0.731
77,100,0,-4.4,0.735
77,101,0,-4.2,0.735
77,102,0,-4.1,0.736
77,103,0,-4.1,0.74
77,104,0,-4,0.744
77,105,0,-3.8,0.746
77,106,0,-3.8,0.751
77,107,0,-3.9,0.76
77,108,0,-3.8,0.766
77,109,0,-3.7,0.768
77,110,0,-3.8,0.777
77,111,0,-3.7,0.78
77,112,0,-3.6,0.783
77,113,0,-3.4,0.782
77,114,0,-3.3,0.783
77,115,0,-3.4,0.793
77,116,0,-3.4,0.801
77,117,0,-3.5,0.812
77,118,0,-3.3,0.813
77,119,0,-3.1,0.811
77,120,0,-3.1,0.818
77,121,0,-3.2,0.829
77,122,0,-3,0.827
77,123,0,-2.8,0.825
77,124,0,-2.6,0.824
77,125,0,-2.5,0.829
77,126,0,-2.4,0.831
77,127,0,-2.3,0.833
77,128,0,-2.2,0.835
77,129,0,-2,0.837
77,130,0,-2.1,0.846
77,131,0,-2,0.85
77,132,0,-2,0.859
77,133,0,-1.9,0.863
77,134,0,-1.8,0.865
77,135,0,-1.7,0.868
77,136,0,-1.6,0.872
77,137,0,-1.5,0.876
77,138,0,-1.4,0.88
77,139,0,-1.4,0.887
77,140,0,-1.3,0.892
77,141,0,-1.3,0.898
77,142,0,-1.3,0.909
77,143,0,-1.5,0.925
77,144,0,-1.4,0.93
77,145,0,-1.3,0.933
77,146,0,-1.2,0.935
77,147,0,-1.2,0.945
77,148,0,-1,0.944
77,149,0,-0.8,0.939
77,150,0,-0.6,0.934
77,151,0,-0.4,0.933
77,152,0,-0.3,0.934
77,153,0,-0.2,0.936
77,154,0,-0.4,0.949
77,155,0,-0.2,0.947
77,156,0,0,0.94
77,157,0,-0.2,0.953
77,158,0,-0.4,0.97
77,159,0,-0.2,0.963
77,160,0,0,0.95
77,161,0,0.2,0.939
77,162,0,0.2,0.944
77,163,0,0.4,0.938
77,164,0,0.5,0.937
77,165,0,0,0.974
77,166,0,-0.1,0.991
77,167,0,-0.2,1.006
77,168,0,0,1.001
77,169,0,0.2,0.992
77,170,0,0.1,1.002
77,171,0,0.2,1.009
77,172,0,0.4,1.003
77,173,0,0.8,0.992
77,174,0,0.9,0.99
77,175,0,1.1,0.993
77,176,0,1.2,0.991
77,177,0,1.6,0.98
77,178,0,1.8,0.972
77,179,0,2.1,0.966
77,180,0,2,0.977
77,181,0,2.2,0.974
77,182,0,2.1,0.987
77,183,0,1.9,1.007
77,184,0,1.9,1.015
77,185,0,2,1.016
77,186,0,2.1,1.014
77,187,0,1.9,1.033
77,188,0,2,1.042
77,189,0,2.6,1.01
77,190,0,2.4,1.04
77,191,0,2.8,1.023
77,192,0,2.9,1.033
77,193,0,2.8,1.059
77,194,0,3.2,1.049
77,195,0,4,1.013
77,196,0,4.1,1.022
77,197,0,4.7,1.003
77,198,0,5.3,0.977
77,199,0,5.5,0.977
77,200,0,5.7,0.982
77,201,0,5.8,0.987
77,202,0,5.9,0.991
77,203,0,6,1
77,204,0,6.1,1.003
77,205,0,6.2,0.999
77,206,0,6.4,0.988
77,207,0,6.4,0.982
77,208,0,6.5,0.971
77,209,0,6.5,0.953
77,210,0,6.6,0.928
77,211,0,6.7,0.903
78,0,0,-9999,-9999
78,1,0,-9999,-9999
78,2,0,-9999,-9999
78,3,0,-9999,-9999
78,4,0,-8.3,0.373
78,5,0,-9.2,0.399
78,6,0,-9.4,0.408
78,7,0,-9.1,0.404
78,8,0,-10,0.428
78,9,0,-10,0.432
78,10,0,-10.3,0.442
78,11,0,-10.3,0.448
78,12,0,-10.1,0.446
78,13,0,-9.9,0.443
78,14,0,-9.8,0.443
78,15,0,-9.8,0.447
78,16,0,-9.7,0.448
78,17,0,-9.5,0.445
78,18,0,-9.5,0.446
78,19,0,-9.3,0.445
78,20,0,-9.3,0.449
78,21,0,-9,0.444
78,22,0,-9.1,0.451
78,23,0,-8.8,0.447
78,24,0,-8.7,0.445
78,25,0,-8.5,0.444
78,26,0,-8.3,0.441
78,27,0,-8,0.439
78,28,0,-8.1,0.444
78,29,0,-7.9,0.443
78,30,0,-7.8,0.446
78,31,0,-7.6,0.444
78,32,0,-7.6,0.448
78,33,0,-7.7,0.453
78,34,0,-7.6,0.454
78,35,0,-7.4,0.453
78,36,0,-7.3,0.454
78,37,0,-7.2,0.456
78,38,0,-7.2,0.46
78,39,0,-7,0.461
78,40,0,-6.9,0.462
78,41,0,-6.8,0.463
78,42,0,-6.8,0.469
78,43,0,-6.9,0.474
78,44,0,-6.9,0.479
78,45,0,-6.8,0.481
78,46,0,-6.9,0.489
78,47,0,-6.8,0.493
78,48,0,-6.8,0.497
78,49,0,-6.8,0.502
78,50,0,-6.7,0.503
78,51,0,-6.7,0.508
78,52,0,-6.6,0.51
78,53,0,-6.4,0.51
78,54,0,-6.4,0.517
78,55,0,-6.4,0.52
78,56,0,-6.3,0.523
78,57,0,-6.2,0.527
78,58,0,-6.1,0.527
78,59,0,-6.3,0.54
78,60,0,-6.6,0.554
78,61,0,-6.6,0.56
78,62,0,-6.5,0.564
78,63,0,-6.5,0.568
78,64,0,-6.4,0.572
78,65,0,-6.3,0.576
78,66,0,-6.2,0.577
78,67,0,-6.1,0.58
78,68,0,-6.1,0.586
78,69,0,-6,0.588
78,70,0,-5.9,0.592
78,71,0,-5.7,0.593
78,72,0,-5.6,0.595
78,73,0,-5.6,0.6
78,74,0,-5.6,0.607
78,75,0,-5.8,0.62
78,76,0,-5.8,0.626
78,77,0,-5.6,0.625
78,78,0,-5.4,0.626
78,79,0,-5.4,0.633
78,80,0,-5.3,0.636
78,81,0,-5.3,0.641
78,82,0,-5.4,0.65
78,83,0,-5.3,0.653
78,84,0,-5.2,0.656
78,85,0,-5.2,0.662
78,86,0,-5.2,0.669
78,87,0,-5.2,0.678
78,88,0,-5.2,0.685
78,89,0,-5.1,0.686
78,90,0,-5,0.689
78,91,0,-4.9,0.693
78,92,0,-4.9,0.697
78,93,0,-4.8,0.701
78,94,0,-4.7,0.706
78,95,0,-4.7,0.71
78,96,0,-4.8,0.72
78,97,0,-4.7,0.724
78,98,0,-4.6,0.727
78,99,0,-4.4,0.729
78,100,0,-4.3,0.731
78,101,0,-4.2,0.733
78,102,0,-4.1,0.736
78,103,0,-4,0.741
78,104,0,-4,0.745
78,105,0,-3.8,0.746
78,106,0,-3.8,0.753
78,107,0,-3.8,0.759
78,108,0,-3.8,0.767
78,109,0,-3.7,0.769
78,110,0,-3.8,0.777
78,111,0,-3.7,0.782
78,112,0,-3.7,0.785
78,113,0,-3.4,0.783
78,114,0,-3.3,0.786
78,115,0,-3.5,0.799
78,116,0,-3.4,0.805
78,117,0,-3.4,0.809
78,118,0,-3.4,0.816
78,119,0,-3.3,0.819
78,120,0,-3.1,0.819
78,121,0,-3.1,0.824
78,122,0,-3,0.829
78,123,0,-2.8,0.828
78,124,0,-2.6,0.828
78,125,0,-2.5,0.831
78,126,0,-2.4,0.832
78,127,0,-2.3,0.834
78,128,0,-2.2,0.838
78,129,0,-2.1,0.839
78,130,0,-2.1,0.848
78,131,0,-2,0.851
78,132,0,-2,0.859
78,133,0,-1.8,0.86
78,134,0,-1.8,0.867
78,135,0,-1.7,0.873
78,136,0,-1.6,0.872
78,137,0,-1.5,0.876
78,138,0,-1.4,0.883
78,139,0,-1.4,0.889
78,140,0,-1.3,0.893
78,141,0,-1.4,0.905
78,142,0,-1.5,0.919
78,143,0,-1.6,0.933
78,144,0,-1.6,0.94
78,145,0,-1.4,0.939
78,146,0,-1.2,0.937
78,147,0,-1.2,0.943
78,148,0,-1,0.942
78,149,0,-0.8,0.94
78,150,0,-0.7,0.942
78,151,0,-0.6,0.941
78,152,0,-0.5,0.944
78,153,0,-0.4,0.947
78,154,0,-0.3,0.948
78,155,0,-0.4,0.959
78,156,0,-0.5,0.965
78,157,0,-0.3,0.961
78,158,0,-0.4,0.971
78,159,0,-0.2,0.965
78,160,0,0,0.951
78,161,0,0.2,0.94
78,162,0,0.3,0.941
78,163,0,0.5,0.93
78,164,0,0.6,0.925
78,165,0,0.3,0.952
78,166,0,0,0.979
78,167,0,0,0.993
78,168,0,0.1,0.986
78,169,0,0.2,0.992
78,170,0,0.3,0.991
78,171,0,0.2,1.007
78,172,0,0.3,1.013
78,173,0,0.5,1.008
78,174,0,0.9,0.997
78,175,0,1.3,0.979
78,176,0,1.5,0.976
78,177,0,1.7,0.975
78,178,0,1.8,0.981
78,179,0,2,0.974
78,180,0,2,0.983
78,181,0,2.2,0.975
78,182,0,2.3,0.979
78,183,0,2.2,0.994
78,184,0,1.9,1.016
78,185,0,2,1.023
78,186,0,2.2,1.012
78,187,0,2.2,1.022
78,188,0,2.3,1.027
78,189,0,2.6,1.018
78,190,0,2.6,1.034
78,191,0,2.7,1.041
78,192,0,3.3,1.019
78,193,0,3.2,1.041
78,194,0,3.8,1.018
78,195,0,4.1,1.014
78,196,0,4.4,1.01
78,197,0,4.9,0.987
78,198,0,5.4,0.973
78,199,0,5.5,0.977
78,200,0,5.7,0.983
78,201,0,5.8,0.99
78,202,0,5.9,0.995
78,203,0,6.1,1
78,204,0,6.2,1.001
78,205,0,6.2,1.006
78,206,0,6.4,0.996
78,207,0,6.4,0.991
78,208,0,6.5,0.979
78,209,0,6.5,0.96
78,210,0,6.6,0.938
78,211,0,6.7,0.914
79,0,0,-9999,-9999
79,1,0,-9999,-9999
79,2,0,-9999,-9999
79,3,0,-9999,-9999
79,4,0,-7.8,0.362
79,5,0,-8.6,0.384
79,6,0,-8.8,0.392
79,7,0,-9.4,0.411
79,8,0,-9.7,0.42
79,9,0,-9.8,0.428
79,10,0,-10.3,0.442
79,11,0,-10.3,0.446
79,12,0,-10.2,0.446
79,13,0,-10,0.445
79,14,0,-9.8,0.444
79,15,0,-9.8,0.447
79,16,0,-9.7,0.448
79,17,0,-9.6,0.447
79,18,0,-9.5,0.448
79,19,0,-9.3,0.446
79,20,0,-9.3,0.448
79,21,0,-8.9,0.442
79,22,0,-9.1,0.45
79,23,0,-8.9,0.447
79,24,0,-8.7,0.445
79,25,0,-8.6,0.447
79,26,0,-8.4,0.445
79,27,0,-8,0.439
79,28,0,-8.1,0.445
79,29,0,-7.9,0.444
79,30,0,-7.8,0.445
79,31,0,-7.6,0.443
79,32,0,-7.7,0.449
79,33,0,-7.6,0.452
79,34,0,-7.5,0.454
79,35,0,-7.3,0.452
79,36,0,-7.3,0.456
79,37,0,-7.2,0.457
79,38,0,-7.2,0.461
79,39,0,-7,0.461
79,40,0,-7,0.464
79,41,0,-6.8,0.462
79,42,0,-6.9,0.471
79,43,0,-6.9,0.474
79,44,0,-6.8,0.477
79,45,0,-6.8,0.482
79,46,0,-6.9,0.491
79,47,0,-6.9,0.495
79,48,0,-6.9,0.499
79,49,0,-6.8,0.502
79,50,0,-6.7,0.504
79,51,0,-6.7,0.51
79,52,0,-6.5,0.51
79,53,0,-6.4,0.51
79,54,0,-6.5,0.52
79,55,0,-6.5,0.524
79,56,0,-6.2,0.52
79,57,0,-6.1,0.525
79,58,0,-6.1,0.53
79,59,0,-6.3,0.542
79,60,0,-6.6,0.555
79,61,0,-6.6,0.562
79,62,0,-6.5,0.563
79,63,0,-6.4,0.568
79,64,0,-6.4,0.574
79,65,0,-6.4,0.578
79,66,0,-6.2,0.58
79,67,0,-6,0.579
79,68,0,-6,0.584
79,69,0,-6,0.589
79,70,0,-5.8,0.59
79,71,0,-5.7,0.592
79,72,0,-5.8,0.601
79,73,0,-5.6,0.601
79,74,0,-5.6,0.609
79,75,0,-5.7,0.616
79,76,0,-5.7,0.622
79,77,0,-5.5,0.623
79,78,0,-5.5,0.63
79,79,0,-5.5,0.637
79,80,0,-5.4,0.638
79,81,0,-5.3,0.643
79,82,0,-5.4,0.651
79,83,0,-5.4,0.657
79,84,0,-5.2,0.656
79,85,0,-5.2,0.664
79,86,0,-5.3,0.676
79,87,0,-5.3,0.681
79,88,0,-5.3,0.686
79,89,0,-5,0.685
79,90,0,-5,0.689
79,91,0,-4.9,0.693
79,92,0,-4.8,0.697
79,93,0,-4.8,0.701
79,94,0,-4.7,0.706
79,95,0,-4.7,0.711
79,96,0,-4.8,0.721
79,97,0,-4.7,0.725
79,98,0,-4.6,0.728
79,99,0,-4.4,0.73
79,100,0,-4.3,0.731
79,101,0,-4.2,0.734
79,102,0,-4.1,0.738
79,103,0,-4,0.741
79,104,0,-3.9,0.743
79,105,0,-3.8,0.747
79,106,0,-3.9,0.755
79,107,0,-3.8,0.758
79,108,0,-3.8,0.766
79,109,0,-3.7,0.77
79,110,0,-3.8,0.778
79,111,0,-3.7,0.783
79,112,0,-3.7,0.787
79,113,0,-3.5,0.786
79,114,0,-3.3,0.786
79,115,0,-3.5,0.8
79,116,0,-3.4,0.804
79,117,0,-3.3,0.806
79,118,0,-3.4,0.818
79,119,0,-3.3,0.819
79,120,0,-3.2,0.822
79,121,0,-3.2,0.829
79,122,0,-3.1,0.834
79,123,0,-2.9,0.831
79,124,0,-2.8,0.833
79,125,0,-2.5,0.832
79,126,0,-2.3,0.829
79,127,0,-2.4,0.84
79,128,0,-2.2,0.839
79,129,0,-2.1,0.841
79,130,0,-2.1,0.849
79,131,0,-2,0.852
79,132,0,-1.9,0.858
79,133,0,-2.1,0.874
79,134,0,-2.1,0.883
79,135,0,-1.8,0.875
79,136,0,-1.5,0.873
79,137,0,-1.5,0.877
79,138,0,-1.4,0.884
79,139,0,-1.4,0.888
79,140,0,-1.4,0.896
79,141,0,-1.4,0.905
79,142,0,-1.5,0.92
79,143,0,-1.7,0.938
79,144,0,-1.5,0.938
79,145,0,-1.3,0.936
79,146,0,-1.1,0.934
79,147,0,-1,0.937
79,148,0,-1.1,0.947
79,149,0,-0.9,0.944
79,150,0,-0.7,0.945
79,151,0,-0.6,0.945
79,152,0,-0.7,0.955
79,153,0,-0.5,0.952
79,154,0,-0.3,0.948
79,155,0,-0.7,0.976
79,156,0,-0.8,0.985
79,157,0,-0.4,0.967
79,158,0,0,0.949
79,159,0,-0.1,0.957
79,160,0,0,0.951
79,161,0,0.3,0.937
79,162,0,0.6,0.919
79,163,0,0.7,0.916
79,164,0,0.6,0.927
79,165,0,0.4,0.944
79,166,0,0.1,0.972
79,167,0,0.1,0.983
79,168,0,0,0.996
79,169,0,0.2,0.993
79,170,0,0.3,0.992
79,171,0,0.4,0.995
79,172,0,0.4,1.011
79,173,0,0.6,1.006
79,174,0,1.1,0.989
79,175,0,1.4,0.981
79,176,0,1.6,0.978
79,177,0,1.9,0.971
79,178,0,1.9,0.98
79,179,0,1.9,0.987
79,180,0,2,0.99
79,181,0,2.2,0.982
79,182,0,2.2,0.99
79,183,0,2.2,0.995
79,184,0,2.2,1.004
79,185,0,2.2,1.011
79,186,0,2.2,1.025
79,187,0,2.4,1.016
79,188,0,2.6,1.018
79,189,0,2.9,1.006
79,190,0,3,1.016
79,191,0,2.8,1.043
79,192,0,3.1,1.038
79,193,0,3.6,1.023
79,194,0,3.9,1.016
79,195,0,4,1.026
79,196,0,4.6,0.997
79,197,0,5.2,0.974
79,198,0,5.4,0.972
79,199,0,5.6,0.978
79,200,0,5.7,0.986
79,201,0,5.8,0.993
79,202,0,5.9,1
79,203,0,6,1.007
79,204,0,6.1,1.016
79,205,0,6.1,1.023
79,206,0,6.3,1.008
79,207,0,6.3,1.005
79,208,0,6.4,0.991
79,209,0,6.5,0.974
79,210,0,6.6,0.951
79,211,0,6.7,0.926
80,0,0,-9999,-9999
80,1,0,-9999,-9999
80,2,0,-9999,-9999
80,3,0,-9999,-9999
80,4,0,-7.8,0.362
80,5,0,-8,0.371
80,6,0,-8.2,0.379
80,7,0,-10,0.425
80,8,0,-9,0.404
80,9,0,-10,0.432
80,10,0,-10.3,0.444
80,11,0,-10.1,0.443
80,12,0,-10,0.443
80,13,0,-10.1,0.447
80,14,0,-9.8,0.444
80,15,0,-9.8,0.446
80,16,0,-9.8,0.448
80,17,0,-9.7,0.45
80,18,0,-9.5,0.449
80,19,0,-9.5,0.451
80,20,0,-9.3,0.449
80,21,0,-8.9,0.443
80,22,0,-9.1,0.45
80,23,0,-8.9,0.448
80,24,0,-8.7,0.446
80,25,0,-8.5,0.447
80,26,0,-8.4,0.445
80,27,0,-8,0.439
80,28,0,-8.1,0.445
80,29,0,-8,0.446
80,30,0,-7.7,0.444
80,31,0,-7.5,0.441
80,32,0,-7.7,0.45
80,33,0,-7.6,0.451
80,34,0,-7.5,0.453
80,35,0,-7.3,0.452
80,36,0,-7.3,0.456
80,37,0,-7.2,0.457
80,38,0,-7.2,0.461
80,39,0,-7.1,0.462
80,40,0,-6.9,0.463
80,41,0,-6.8,0.465
80,42,0,-6.8,0.469
80,43,0,-6.8,0.473
80,44,0,-6.8,0.477
80,45,0,-6.8,0.483
80,46,0,-6.9,0.492
80,47,0,-6.9,0.497
80,48,0,-6.8,0.499
80,49,0,-6.8,0.503
80,50,0,-6.7,0.505
80,51,0,-6.6,0.508
80,52,0,-6.6,0.512
80,53,0,-6.4,0.511
80,54,0,-6.6,0.523
80,55,0,-6.5,0.527
80,56,0,-6.2,0.521
80,57,0,-6.2,0.527
80,58,0,-6.2,0.532
80,59,0,-6.4,0.545
80,60,0,-6.5,0.553
80,61,0,-6.5,0.559
80,62,0,-6.5,0.564
80,63,0,-6.4,0.569
80,64,0,-6.4,0.574
80,65,0,-6.4,0.58
80,66,0,-6.3,0.584
80,67,0,-6.1,0.582
80,68,0,-6,0.583
80,69,0,-5.9,0.589
80,70,0,-5.8,0.589
80,71,0,-5.8,0.597
80,72,0,-5.9,0.605
80,73,0,-5.7,0.606
80,74,0,-5.6,0.607
80,75,0,-5.6,0.613
80,76,0,-5.6,0.619
80,77,0,-5.6,0.626
80,78,0,-5.5,0.63
80,79,0,-5.5,0.635
80,80,0,-5.4,0.638
80,81,0,-5.3,0.643
80,82,0,-5.3,0.648
80,83,0,-5.2,0.653
80,84,0,-5.3,0.66
80,85,0,-5.4,0.672
80,86,0,-5.4,0.678
80,87,0,-5.4,0.685
80,88,0,-5.2,0.685
80,89,0,-5,0.686
80,90,0,-5,0.689
80,91,0,-4.9,0.693
80,92,0,-4.8,0.698
80,93,0,-4.8,0.702
80,94,0,-4.7,0.706
80,95,0,-4.6,0.711
80,96,0,-4.7,0.719
80,97,0,-4.7,0.725
80,98,0,-4.6,0.73
80,99,0,-4.5,0.731
80,100,0,-4.3,0.731
80,101,0,-4.2,0.734
80,102,0,-4.2,0.741
80,103,0,-4.1,0.744
80,104,0,-3.9,0.744
80,105,0,-3.9,0.749
80,106,0,-3.9,0.755
80,107,0,-3.8,0.759
80,108,0,-3.8,0.767
80,109,0,-3.8,0.771
80,110,0,-3.8,0.778
80,111,0,-3.7,0.783
80,112,0,-3.6,0.785
80,113,0,-3.5,0.789
80,114,0,-3.4,0.79
80,115,0,-3.5,0.8
80,116,0,-3.5,0.807
80,117,0,-3.4,0.811
80,118,0,-3.4,0.819
80,119,0,-3.2,0.819
80,120,0,-3.2,0.822
80,121,0,-3.2,0.83
80,122,0,-3.2,0.838
80,123,0,-2.8,0.83
80,124,0,-2.7,0.832
80,125,0,-2.5,0.832
80,126,0,-2.4,0.832
80,127,0,-2.4,0.843
80,128,0,-2.2,0.84
80,129,0,-2,0.841
80,130,0,-2.1,0.85
80,131,0,-2.5,0.878
80,132,0,-2.6,0.891
80,133,0,-2.9,0.912
80,134,0,-2.2,0.889
80,135,0,-1.7,0.87
80,136,0,-1.5,0.874
80,137,0,-1.5,0.88
80,138,0,-1.4,0.883
80,139,0,-1.5,0.896
80,140,0,-1.4,0.899
80,141,0,-1.4,0.907
80,142,0,-1.5,0.921
80,143,0,-1.4,0.925
80,144,0,-1.3,0.928
80,145,0,-1.2,0.933
80,146,0,-1.2,0.94
80,147,0,-1.2,0.947
80,148,0,-1,0.945
80,149,0,-1,0.951
80,150,0,-0.9,0.956
80,151,0,-0.7,0.948
80,152,0,-0.6,0.95
80,153,0,-0.4,0.949
80,154,0,-0.3,0.947
80,155,0,-0.6,0.972
80,156,0,-1,0.996
80,157,0,-0.6,0.979
80,158,0,-0.1,0.956
80,159,0,0.1,0.943
80,160,0,0.2,0.939
80,161,0,0.3,0.933
80,162,0,0.6,0.923
80,163,0,0.7,0.919
80,164,0,0.8,0.918
80,165,0,0.6,0.934
80,166,0,0.3,0.961
80,167,0,0,0.989
80,168,0,0,0.995
80,169,0,0.1,0.999
80,170,0,0.2,1.003
80,171,0,0.4,1
80,172,0,0.6,0.997
80,173,0,0.8,0.999
80,174,0,1.1,0.988
80,175,0,1.3,0.988
80,176,0,1.6,0.982
80,177,0,1.9,0.972
80,178,0,2,0.979
80,179,0,2,0.988
80,180,0,2.1,0.987
80,181,0,2.3,0.983
80,182,0,2.3,0.99
80,183,0,2.4,0.993
80,184,0,2.5,0.996
80,185,0,2.6,0.996
80,186,0,2.4,1.016
80,187,0,2.3,1.033
80,188,0,2.6,1.024
80,189,0,2.8,1.022
80,190,0,2.7,1.043
80,191,0,3,1.039
80,192,0,3.2,1.041
80,193,0,3.4,1.042
80,194,0,3.9,1.025
80,195,0,4.4,1.005
80,196,0,5,0.979
80,197,0,5.3,0.973
80,198,0,5.4,0.975
80,199,0,5.6,0.98
80,200,0,5.7,0.989
80,201,0,5.8,0.997
80,202,0,5.9,1.004
80,203,0,6,1.013
80,204,0,6,1.027
80,205,0,6.2,1.02
80,206,0,6,1.036
80,207,0,6.3,1.009
80,208,0,6.4,1.001
80,209,0,6.4,0.986
80,210,0,6.5,0.966
80,211,0,6.5,0.95
81,0,0,-9999,-9999
81,1,0,-9999,-9999
81,2,0,-9999,-9999
81,3,0,-9999,-9999
81,4,0,-9999,-9999
81,5,0,-7.8,0.365
81,6,0,-8.1,0.376
81,7,0,-9.1,0.404
81,8,0,-9.5,0.417
81,9,0,-10,0.433
81,10,0,-10.1,0.44
81,11,0,-10.1,0.442
81,12,0,-9.9,0.441
81,13,0,-10,0.445
81,14,0,-9.8,0.443
81,15,0,-9.7,0.443
81,16,0,-9.8,0.45
81,17,0,-9.7,0.451
81,18,0,-9.6,0.453
81,19,0,-9.5,0.453
81,20,0,-9.2,0.447
81,21,0,-9,0.444
81,22,0,-9.1,0.45
81,23,0,-8.9,0.449
81,24,0,-8.7,0.448
81,25,0,-8.4,0.444
81,26,0,-8.3,0.444
81,27,0,-8,0.439
81,28,0,-8.1,0.445
81,29,0,-7.9,0.445
81,30,0,-7.6,0.44
81,31,0,-7.7,0.447
81,32,0,-7.7,0.452
81,33,0,-7.5,0.451
81,34,0,-7.5,0.454
81,35,0,-7.3,0.451
81,36,0,-7.3,0.455
81,37,0,-7.2,0.457
81,38,0,-7.2,0.462
81,39,0,-7.1,0.464
81,40,0,-6.9,0.463
81,41,0,-6.7,0.463
81,42,0,-6.8,0.468
81,43,0,-6.8,0.473
81,44,0,-6.8,0.48
81,45,0,-6.9,0.485
81,46,0,-6.9,0.492
81,47,0,-6.9,0.497
81,48,0,-6.9,0.5
81,49,0,-6.8,0.502
81,50,0,-6.7,0.506
81,51,0,-6.6,0.508
81,52,0,-6.5,0.511
81,53,0,-6.3,0.51
81,54,0,-6.5,0.522
81,55,0,-6.6,0.528
81,56,0,-6.2,0.523
81,57,0,-6.2,0.528
81,58,0,-6.2,0.535
81,59,0,-6.3,0.543
81,60,0,-6.4,0.55
81,61,0,-6.4,0.556
81,62,0,-6.5,0.565
81,63,0,-6.4,0.569
81,64,0,-6.4,0.576
81,65,0,-6.4,0.579
81,66,0,-6.3,0.584
81,67,0,-6.2,0.585
81,68,0,-5.9,0.582
81,69,0,-5.8,0.586
81,70,0,-5.8,0.591
81,71,0,-5.9,0.601
81,72,0,-5.9,0.607
81,73,0,-5.7,0.608
81,74,0,-5.8,0.615
81,75,0,-5.7,0.619
81,76,0,-5.7,0.623
81,77,0,-5.7,0.632
81,78,0,-5.5,0.631
81,79,0,-5.4,0.635
81,80,0,-5.3,0.637
81,81,0,-5.3,0.643
81,82,0,-5.3,0.648
81,83,0,-5.2,0.651
81,84,0,-5.3,0.664
81,85,0,-5.5,0.676
81,86,0,-5.4,0.68
81,87,0,-5.4,0.686
81,88,0,-5.2,0.685
81,89,0,-5,0.686
81,90,0,-5,0.689
81,91,0,-4.9,0.694
81,92,0,-4.8,0.698
81,93,0,-4.8,0.703
81,94,0,-4.7,0.706
81,95,0,-4.7,0.712
81,96,0,-4.7,0.721
81,97,0,-4.7,0.727
81,98,0,-4.6,0.732
81,99,0,-4.5,0.732
81,100,0,-4.3,0.733
81,101,0,-4.3,0.738
81,102,0,-4.3,0.745
81,103,0,-4.1,0.745
81,104,0,-4,0.747
81,105,0,-3.9,0.752
81,106,0,-3.8,0.754
81,107,0,-3.8,0.762
81,108,0,-3.8,0.766
81,109,0,-3.7,0.771
81,110,0,-3.8,0.779
81,111,0,-3.7,0.783
81,112,0,-3.7,0.788
81,113,0,-3.7,0.796
81,114,0,-3.3,0.789
81,115,0,-3.5,0.801
81,116,0,-3.3,0.802
81,117,0,-3.5,0.816
81,118,0,-3.5,0.822
81,119,0,-3.3,0.824
81,120,0,-3.2,0.825
81,121,0,-3.2,0.831
81,122,0,-3.1,0.835
81,123,0,-2.9,0.835
81,124,0,-2.7,0.834
81,125,0,-2.5,0.832
81,126,0,-2.5,0.839
81,127,0,-2.5,0.848
81,128,0,-2.2,0.839
81,129,0,-2,0.842
81,130,0,-2.2,0.858
81,131,0,-3,0.901
81,132,0,-2.9,0.904
81,133,0,-2.5,0.893
81,134,0,-1.9,0.877
81,135,0,-1.6,0.87
81,136,0,-1.5,0.875
81,137,0,-1.5,0.882
81,138,0,-1.5,0.889
81,139,0,-1.5,0.897
81,140,0,-1.4,0.903
81,141,0,-1.5,0.916
81,142,0,-1.6,0.929
81,143,0,-1.6,0.934
81,144,0,-1.4,0.935
81,145,0,-1.3,0.938
81,146,0,-1.3,0.946
81,147,0,-1.3,0.954
81,148,0,-1.2,0.955
81,149,0,-1,0.956
81,150,0,-0.9,0.956
81,151,0,-0.7,0.952
81,152,0,-0.7,0.959
81,153,0,-0.5,0.956
81,154,0,-0.6,0.967
81,155,0,-0.4,0.961
81,156,0,-0.4,0.963
81,157,0,-0.4,0.972
81,158,0,-0.1,0.958
